YYYY,Month,YM,Date,Max O3
2010,8,201008,08/24/2010,17.83833333
2010,8,201008,08/25/2010,19.36733333
2010,8,201008,08/26/2010,23.95433333
2010,8,201008,08/27/2010,28.54133333
2010,8,201008,08/28/2010,173.7963333
2010,8,201008,08/29/2010,129.965
2010,8,201008,08/30/2010,122.32
2010,8,201008,08/31/2010,157.487
2010,9,201009,09/01/2010,144.7453333
2010,9,201009,09/02/2010,76.95966667
2010,9,201009,09/03/2010,45.36033333
2010,9,201009,09/04/2010,46.37966667
2010,9,201009,09/05/2010,41.283
2010,9,201009,09/06/2010,33.638
2010,9,201009,09/07/2010,27.522
2010,9,201009,09/08/2010,121.3006667
2010,9,201009,09/09/2010,54.53433333
2010,9,201009,09/10/2010,116.7136667
2010,9,201009,09/11/2010,27.522
2010,9,201009,09/12/2010,28.03166667
2010,9,201009,09/13/2010,19.36733333
2010,9,201009,09/14/2010,21.406
2010,9,201009,09/15/2010,28.54133333
2010,9,201009,09/16/2010,17.83833333
2010,9,201009,09/17/2010,45.87
2010,9,201009,09/18/2010,79.508
2010,9,201009,09/19/2010,145.7646667
2010,9,201009,09/20/2010,73.392
2010,9,201009,09/21/2010,36.696
2010,9,201009,09/22/2010,29.051
2010,9,201009,09/23/2010,17.32866667
2010,9,201009,09/24/2010,28.54133333
2010,9,201009,09/25/2010,39.24433333
2010,9,201009,09/26/2010,63.70833333
2010,9,201009,09/27/2010,37.71533333
2010,9,201009,09/28/2010,47.90866667
2010,9,201009,09/29/2010,54.02466667
2010,9,201009,09/30/2010,44.341
2010,10,201010,10/01/2010,57.59233333
2010,10,201010,10/02/2010,65.747
2010,10,201010,10/03/2010,68.29533333
2010,10,201010,10/04/2010,54.02466667
2010,10,201010,10/05/2010,35.67666667
2010,10,201010,10/06/2010,65.23733333
2010,10,201010,10/07/2010,61.66966667
2010,10,201010,10/08/2010,58.61166667
2010,10,201010,10/09/2010,46.37966667
2010,10,201010,10/10/2010,47.399
2010,10,201010,10/11/2010,36.696
2010,10,201010,10/12/2010,19.36733333
2010,10,201010,10/13/2010,21.91566667
2010,10,201010,10/14/2010,56.573
2010,10,201010,10/15/2010,34.65733333
2010,10,201010,10/16/2010,54.02466667
2010,10,201010,10/17/2010,64.218
2010,10,201010,10/18/2010,82.566
2010,10,201010,10/19/2010,66.25666667
2010,10,201010,10/20/2010,66.25666667
2010,10,201010,10/21/2010,40.77333333
2010,10,201010,10/22/2010,34.65733333
2010,10,201010,10/23/2010,85.624
2010,10,201010,10/24/2010,110.088
2010,10,201010,10/25/2010,66.76633333
2010,10,201010,10/26/2010,15.29
2010,10,201010,10/27/2010,60.14066667
2010,10,201010,10/28/2010,61.16
2010,10,201010,10/29/2010,77.979
2010,10,201010,10/30/2010,77.46933333
2010,10,201010,10/31/2010,85.624
2010,11,201011,11/01/2010,80.01766667
2010,11,201011,11/02/2010,87.66266667
2010,11,201011,11/03/2010,82.05633333
2010,11,201011,11/04/2010,51.47633333
2010,11,201011,11/05/2010,44.341
2010,11,201011,11/06/2010,25.48333333
2010,11,201011,11/07/2010,130.4746667
2010,11,201011,11/08/2010,82.566
2010,11,201011,11/09/2010,91.23033333
2010,11,201011,11/10/2010,106.0106667
2010,11,201011,11/11/2010,163.603
2010,11,201011,11/12/2010,66.25666667
2010,11,201011,11/13/2010,42.30233333
2010,11,201011,11/14/2010,58.61166667
2010,11,201011,11/15/2010,65.747
2010,11,201011,11/16/2010,89.70133333
2010,11,201011,11/17/2010,79.508
2010,11,201011,11/18/2010,108.559
2010,11,201011,11/19/2010,99.385
2010,11,201011,11/20/2010,33.638
2010,11,201011,11/21/2010,28.03166667
2010,11,201011,11/22/2010,83.58533333
2010,11,201011,11/23/2010,73.90166667
2010,11,201011,11/24/2010,43.83133333
2010,11,201011,11/25/2010,62.17933333
2010,11,201011,11/26/2010,81.037
2010,11,201011,11/27/2010,56.573
2010,11,201011,11/28/2010,46.37966667
2010,11,201011,11/29/2010,41.79266667
2010,11,201011,11/30/2010,63.19866667
2010,12,201012,12/01/2010,81.54666667
2010,12,201012,12/02/2010,27.522
2010,12,201012,12/03/2010,95.81733333
2010,12,201012,12/04/2010,57.59233333
2010,12,201012,12/05/2010,70.334
2010,12,201012,12/06/2010,80.52733333
2010,12,201012,12/07/2010,64.218
2010,12,201012,12/08/2010,47.90866667
2010,12,201012,12/09/2010,68.805
2010,12,201012,12/10/2010,47.90866667
2010,12,201012,12/11/2010,44.341
2010,12,201012,12/12/2010,41.79266667
2010,12,201012,12/13/2010,34.14766667
2010,12,201012,12/14/2010,33.12833333
2010,12,201012,12/15/2010,33.12833333
2010,12,201012,12/16/2010,17.83833333
2010,12,201012,12/17/2010,38.225
2010,12,201012,12/18/2010,38.225
2010,12,201012,12/19/2010,41.79266667
2010,12,201012,12/20/2010,38.73466667
2010,12,201012,12/21/2010,64.218
2010,12,201012,12/22/2010,63.19866667
2010,12,201012,12/23/2010,74.41133333
2010,12,201012,12/24/2010,61.16
2010,12,201012,12/25/2010,40.26366667
2010,12,201012,12/26/2010,41.283
2010,12,201012,12/27/2010,31.59933333
2010,12,201012,12/28/2010,52.49566667
2010,12,201012,12/29/2010,51.47633333
2010,12,201012,12/30/2010,45.87
2010,12,201012,12/31/2010,44.85066667
2011,1,201101,01/01/2011,65.23733333
2011,1,201101,01/02/2011,41.79266667
2011,1,201101,01/03/2011,15.29
2011,1,201101,01/04/2011,3.567666667
2011,1,201101,01/05/2011,13.25133333
2011,1,201101,01/06/2011,13.761
2011,1,201101,01/07/2011,9.683666667
2011,1,201101,01/08/2011,41.283
2011,1,201101,01/09/2011,47.90866667
2011,1,201101,01/10/2011,42.812
2011,1,201101,01/11/2011,13.761
2011,1,201101,01/12/2011,17.83833333
2011,1,201101,01/13/2011,21.91566667
2011,1,201101,01/14/2011,65.23733333
2011,1,201101,01/15/2011,52.49566667
2011,1,201101,01/16/2011,40.26366667
2011,1,201101,01/17/2011,44.341
2011,1,201101,01/18/2011,63.19866667
2011,1,201101,01/19/2011,83.07566667
2011,1,201101,01/20/2011,23.95433333
2011,1,201101,01/21/2011,29.56066667
2011,1,201101,01/22/2011,11.72233333
2011,1,201101,01/23/2011,34.14766667
2011,1,201101,01/24/2011,27.522
2011,1,201101,01/25/2011,31.59933333
2011,1,201101,01/26/2011,54.02466667
2011,1,201101,01/27/2011,45.36033333
2011,1,201101,01/28/2011,33.12833333
2011,1,201101,01/29/2011,38.225
2011,1,201101,01/30/2011,39.754
2011,1,201101,01/31/2011,47.90866667
2011,2,201102,02/01/2011,61.66966667
2011,2,201102,02/02/2011,51.986
2011,2,201102,02/03/2011,44.85066667
2011,2,201102,02/04/2011,52.49566667
2011,2,201102,02/05/2011,51.47633333
2011,2,201102,02/06/2011,62.689
2011,2,201102,02/07/2011,61.66966667
2011,2,201102,02/08/2011,32.61866667
2011,2,201102,02/09/2011,49.43766667
2011,2,201102,02/10/2011,60.65033333
2011,2,201102,02/11/2011,26.50266667
2011,2,201102,02/12/2011,50.96666667
2011,2,201102,02/13/2011,50.96666667
2011,2,201102,02/14/2011,21.91566667
2011,2,201102,02/15/2011,25.993
2011,2,201102,02/16/2011,28.54133333
2011,2,201102,02/17/2011,2.548333333
2011,2,201102,02/18/2011,2.038666667
2011,2,201102,02/19/2011,9.174
2011,2,201102,02/20/2011,9.174
2011,2,201102,02/21/2011,27.522
2011,2,201102,02/22/2011,50.457
2011,2,201102,02/23/2011,29.051
2011,2,201102,02/24/2011,9.174
2011,2,201102,02/25/2011,48.41833333
2011,2,201102,02/26/2011,61.16
2011,2,201102,02/27/2011,36.696
2011,2,201102,02/28/2011,34.14766667
2011,3,201103,03/01/2011,20.89633333
2011,3,201103,03/02/2011,56.06333333
2011,3,201103,03/03/2011,116.7136667
2011,3,201103,03/04/2011,58.61166667
2011,3,201103,03/05/2011,51.986
2011,3,201103,03/06/2011,46.88933333
2011,3,201103,03/07/2011,47.90866667
2011,3,201103,03/08/2011,48.41833333
2011,3,201103,03/09/2011,60.14066667
2011,3,201103,03/10/2011,31.59933333
2011,3,201103,03/11/2011,46.88933333
2011,3,201103,03/12/2011,39.754
2011,3,201103,03/13/2011,95.30766667
2011,3,201103,03/14/2011,47.399
2011,3,201103,03/15/2011,39.754
2011,3,201103,03/16/2011,53.00533333
2011,3,201103,03/17/2011,45.36033333
2011,3,201103,03/18/2011,55.55366667
2011,3,201103,03/19/2011,11.21266667
2011,3,201103,03/20/2011,28.03166667
2011,3,201103,03/21/2011,23.44466667
2011,3,201103,03/22/2011,23.95433333
2011,3,201103,03/23/2011,41.283
2011,3,201103,03/24/2011,37.71533333
2011,3,201103,03/25/2011,73.90166667
2011,3,201103,03/26/2011,71.35333333
2011,3,201103,03/27/2011,39.24433333
2011,3,201103,03/28/2011,65.747
2011,3,201103,03/29/2011,82.566
2011,3,201103,03/30/2011,81.54666667
2011,3,201103,03/31/2011,76.95966667
2011,4,201104,04/01/2011,45.36033333
2011,4,201104,04/02/2011,41.283
2011,4,201104,04/03/2011,33.12833333
2011,4,201104,04/04/2011,36.696
2011,4,201104,04/05/2011,60.14066667
2011,4,201104,04/06/2011,60.65033333
2011,4,201104,04/07/2011,37.20566667
2011,4,201104,04/08/2011,29.56066667
2011,4,201104,04/09/2011,47.399
2011,4,201104,04/10/2011,63.70833333
2011,4,201104,04/11/2011,87.153
2011,4,201104,04/12/2011,62.17933333
2011,4,201104,04/13/2011,49.94733333
2011,4,201104,04/14/2011,37.71533333
2011,4,201104,04/15/2011,29.56066667
2011,4,201104,04/16/2011,26.50266667
2011,4,201104,04/17/2011,18.85766667
2011,4,201104,04/18/2011,75.94033333
2011,4,201104,04/19/2011,93.77866667
2011,4,201104,04/20/2011,83.58533333
2011,4,201104,04/21/2011,73.90166667
2011,4,201104,04/22/2011,51.986
2011,4,201104,04/23/2011,56.06333333
2011,4,201104,04/24/2011,69.31466667
2011,4,201104,04/25/2011,74.921
2011,4,201104,04/26/2011,62.17933333
2011,4,201104,04/27/2011,90.72066667
2011,4,201104,04/28/2011,40.26366667
2011,4,201104,04/29/2011,51.986
2011,4,201104,04/30/2011,42.812
2011,5,201105,05/01/2011,18.348
2011,5,201105,05/02/2011,23.95433333
2011,5,201105,05/03/2011,27.01233333
2011,5,201105,05/04/2011,10.19333333
2011,5,201105,05/05/2011,28.03166667
2011,5,201105,05/06/2011,20.89633333
2011,5,201105,05/07/2011,22.935
2011,5,201105,05/08/2011,25.993
2011,5,201105,05/09/2011,27.522
2011,5,201105,05/10/2011,23.44466667
2011,5,201105,05/11/2011,32.109
2011,5,201105,05/12/2011,27.522
2011,5,201105,05/13/2011,30.07033333
2011,5,201105,05/14/2011,44.341
2011,5,201105,05/15/2011,49.43766667
2011,5,201105,05/16/2011,16.30933333
2011,5,201105,05/17/2011,34.65733333
2011,5,201105,05/18/2011,82.566
2011,5,201105,05/19/2011,54.53433333
2011,5,201105,05/20/2011,43.83133333
2011,5,201105,05/21/2011,31.59933333
2011,5,201105,05/22/2011,29.56066667
2011,5,201105,05/23/2011,40.26366667
2011,5,201105,05/24/2011,53.515
2011,5,201105,05/25/2011,49.94733333
2011,5,201105,05/26/2011,136.081
2011,5,201105,05/27/2011,149.842
2011,5,201105,05/28/2011,144.2356667
2011,5,201105,05/29/2011,97.34633333
2011,5,201105,05/30/2011,75.43066667
2011,5,201105,05/31/2011,159.016
2011,6,201106,06/01/2011,152.3903333
2011,6,201106,06/02/2011,53.515
2011,6,201106,06/03/2011,51.986
2011,6,201106,06/04/2011,33.638
2011,6,201106,06/05/2011,21.91566667
2011,6,201106,06/06/2011,19.36733333
2011,6,201106,06/07/2011,18.85766667
2011,6,201106,06/08/2011,17.32866667
2011,6,201106,06/09/2011,24.97366667
2011,6,201106,06/10/2011,27.01233333
2011,6,201106,06/11/2011,22.935
2011,6,201106,06/12/2011,27.522
2011,6,201106,06/13/2011,19.877
2011,6,201106,06/14/2011,20.89633333
2011,6,201106,06/15/2011,25.993
2011,6,201106,06/16/2011,21.406
2011,6,201106,06/17/2011,18.85766667
2011,6,201106,06/18/2011,24.464
2011,6,201106,06/19/2011,29.051
2011,6,201106,06/20/2011,27.522
2011,6,201106,06/21/2011,37.20566667
2011,6,201106,06/22/2011,33.12833333
2011,6,201106,06/23/2011,28.54133333
2011,6,201106,06/24/2011,21.406
2011,6,201106,06/25/2011,22.935
2011,6,201106,06/26/2011,20.38666667
2011,6,201106,06/27/2011,42.812
2011,6,201106,06/28/2011,22.935
2011,6,201106,06/29/2011,26.50266667
2011,6,201106,06/30/2011,26.50266667
2011,7,201107,07/01/2011,24.97366667
2011,7,201107,07/02/2011,25.48333333
2011,7,201107,07/03/2011,27.01233333
2011,7,201107,07/04/2011,28.03166667
2011,7,201107,07/05/2011,20.89633333
2011,7,201107,07/06/2011,29.051
2011,7,201107,07/07/2011,27.01233333
2011,7,201107,07/08/2011,40.26366667
2011,7,201107,07/09/2011,27.522
2011,7,201107,07/10/2011,122.32
2011,7,201107,07/11/2011,93.269
2011,7,201107,07/12/2011,43.32166667
2011,7,201107,07/13/2011,38.73466667
2011,7,201107,07/14/2011,25.993
2011,7,201107,07/15/2011,27.522
2011,7,201107,07/16/2011,37.20566667
2011,7,201107,07/17/2011,37.20566667
2011,7,201107,07/18/2011,46.88933333
2011,7,201107,07/19/2011,18.85766667
2011,7,201107,07/20/2011,23.44466667
2011,7,201107,07/21/2011,32.61866667
2011,7,201107,07/22/2011,25.993
2011,7,201107,07/23/2011,32.61866667
2011,7,201107,07/24/2011,62.689
2011,7,201107,07/25/2011,88.682
2011,7,201107,07/26/2011,31.59933333
2011,7,201107,07/27/2011,20.89633333
2011,7,201107,07/28/2011,70.334
2011,7,201107,07/29/2011,22.935
2011,7,201107,07/30/2011,14.78033333
2011,7,201107,07/31/2011,20.89633333
2011,8,201108,08/01/2011,15.29
2011,8,201108,08/02/2011,40.77333333
2011,8,201108,08/03/2011,40.77333333
2011,8,201108,08/04/2011,32.109
2011,8,201108,08/05/2011,36.696
2011,8,201108,08/06/2011,33.12833333
2011,8,201108,08/07/2011,33.12833333
2011,8,201108,08/08/2011,21.91566667
2011,8,201108,08/09/2011,19.877
2011,8,201108,08/10/2011,21.406
2011,8,201108,08/11/2011,20.89633333
2011,8,201108,08/12/2011,20.89633333
2011,8,201108,08/13/2011,21.406
2011,8,201108,08/14/2011,25.48333333
2011,8,201108,08/15/2011,18.85766667
2011,8,201108,08/16/2011,32.109
2011,8,201108,08/17/2011,21.406
2011,8,201108,08/18/2011,21.406
2011,8,201108,08/19/2011,22.42533333
2011,8,201108,08/20/2011,28.54133333
2011,8,201108,08/21/2011,13.25133333
2011,8,201108,08/22/2011,16.819
2011,8,201108,08/23/2011,22.42533333
2011,8,201108,08/24/2011,32.61866667
2011,8,201108,08/25/2011,142.7066667
2011,8,201108,08/26/2011,129.965
2011,8,201108,08/27/2011,158.5063333
2011,8,201108,08/28/2011,134.552
2011,8,201108,08/29/2011,119.262
2011,8,201108,08/30/2011,150.3516667
2011,8,201108,08/31/2011,141.1776667
2011,9,201109,09/01/2011,37.71533333
2011,9,201109,09/02/2011,56.573
2011,9,201109,09/03/2011,46.88933333
2011,9,201109,09/04/2011,40.26366667
2011,9,201109,09/05/2011,42.30233333
2011,9,201109,09/06/2011,39.754
2011,9,201109,09/07/2011,60.65033333
2011,9,201109,09/08/2011,43.32166667
2011,9,201109,09/09/2011,54.02466667
2011,9,201109,09/10/2011,56.573
2011,9,201109,09/11/2011,41.79266667
2011,9,201109,09/12/2011,32.61866667
2011,9,201109,09/13/2011,39.24433333
2011,9,201109,09/14/2011,49.94733333
2011,9,201109,09/15/2011,40.26366667
2011,9,201109,09/16/2011,31.59933333
2011,9,201109,09/17/2011,32.109
2011,9,201109,09/18/2011,48.41833333
2011,9,201109,09/19/2011,56.573
2011,9,201109,09/20/2011,22.935
2011,9,201109,09/21/2011,90.72066667
2011,9,201109,09/22/2011,69.82433333
2011,9,201109,09/23/2011,53.00533333
2011,9,201109,09/24/2011,53.00533333
2011,9,201109,09/25/2011,31.08966667
2011,9,201109,09/26/2011,62.689
2011,9,201109,09/27/2011,148.8226667
2011,9,201109,09/28/2011,62.17933333
2011,9,201109,09/29/2011,28.54133333
2011,9,201109,09/30/2011,18.85766667
2011,10,201110,10/01/2011,47.399
2011,10,201110,10/02/2011,24.97366667
2011,10,201110,10/03/2011,29.051
2011,10,201110,10/04/2011,28.03166667
2011,10,201110,10/05/2011,53.00533333
2011,10,201110,10/06/2011,49.43766667
2011,10,201110,10/07/2011,64.218
2011,10,201110,10/08/2011,68.29533333
2011,10,201110,10/09/2011,120.2813333
2011,10,201110,10/10/2011,47.399
2011,10,201110,10/11/2011,16.30933333
2011,10,201110,10/12/2011,18.85766667
2011,10,201110,10/13/2011,9.683666667
2011,10,201110,10/14/2011,38.225
2011,10,201110,10/15/2011,76.45
2011,10,201110,10/16/2011,119.7716667
2011,10,201110,10/17/2011,131.494
2011,10,201110,10/18/2011,99.385
2011,10,201110,10/19/2011,67.78566667
2011,10,201110,10/20/2011,111.1073333
2011,10,201110,10/21/2011,134.0423333
2011,10,201110,10/22/2011,62.689
2011,10,201110,10/23/2011,58.102
2011,10,201110,10/24/2011,11.21266667
2011,10,201110,10/25/2011,35.67666667
2011,10,201110,10/26/2011,82.566
2011,10,201110,10/27/2011,50.457
2011,10,201110,10/28/2011,76.95966667
2011,10,201110,10/29/2011,88.682
2011,10,201110,10/30/2011,93.77866667
2011,10,201110,10/31/2011,61.16
2011,11,201111,11/01/2011,126.3973333
2011,11,201111,11/02/2011,123.3393333
2011,11,201111,11/03/2011,116.204
2011,11,201111,11/04/2011,34.65733333
2011,11,201111,11/05/2011,38.73466667
2011,11,201111,11/06/2011,61.16
2011,11,201111,11/07/2011,32.61866667
2011,11,201111,11/08/2011,28.54133333
2011,11,201111,11/09/2011,15.29
2011,11,201111,11/10/2011,22.42533333
2011,11,201111,11/11/2011,29.56066667
2011,11,201111,11/12/2011,47.90866667
2011,11,201111,11/13/2011,132.0036667
2011,11,201111,11/14/2011,65.23733333
2011,11,201111,11/15/2011,81.037
2011,11,201111,11/16/2011,56.06333333
2011,11,201111,11/17/2011,33.12833333
2011,11,201111,11/18/2011,13.25133333
2011,11,201111,11/19/2011,23.44466667
2011,11,201111,11/20/2011,61.66966667
2011,11,201111,11/21/2011,58.61166667
2011,11,201111,11/22/2011,59.631
2011,11,201111,11/23/2011,62.689
2011,11,201111,11/24/2011,56.06333333
2011,11,201111,11/25/2011,58.102
2011,11,201111,11/26/2011,43.32166667
2011,11,201111,11/27/2011,76.45
2011,11,201111,11/28/2011,43.83133333
2011,11,201111,11/29/2011,38.225
2011,11,201111,11/30/2011,138.1196667
2011,12,201112,12/01/2011,29.051
2011,12,201112,12/02/2011,39.754
2011,12,201112,12/03/2011,38.73466667
2011,12,201112,12/04/2011,50.96666667
2011,12,201112,12/05/2011,42.30233333
2011,12,201112,12/06/2011,31.59933333
2011,12,201112,12/07/2011,46.37966667
2011,12,201112,12/08/2011,35.167
2011,12,201112,12/09/2011,19.877
2011,12,201112,12/10/2011,45.36033333
2011,12,201112,12/11/2011,33.12833333
2011,12,201112,12/12/2011,34.65733333
2011,12,201112,12/13/2011,68.805
2011,12,201112,12/14/2011,31.08966667
2011,12,201112,12/15/2011,59.631
2011,12,201112,12/16/2011,48.41833333
2011,12,201112,12/17/2011,47.399
2011,12,201112,12/18/2011,68.805
2011,12,201112,12/19/2011,69.31466667
2011,12,201112,12/20/2011,31.08966667
2011,12,201112,12/21/2011,54.53433333
2011,12,201112,12/22/2011,70.84366667
2011,12,201112,12/23/2011,32.109
2011,12,201112,12/24/2011,47.399
2011,12,201112,12/25/2011,48.928
2011,12,201112,12/26/2011,36.696
2011,12,201112,12/27/2011,49.43766667
2011,12,201112,12/28/2011,40.77333333
2011,12,201112,12/29/2011,39.754
2011,12,201112,12/30/2011,35.167
2011,12,201112,12/31/2011,57.59233333
2012,1,201201,01/01/2012,41.79266667
2012,1,201201,01/02/2012,53.00533333
2012,1,201201,01/03/2012,48.928
2012,1,201201,01/04/2012,25.993
2012,1,201201,01/05/2012,16.819
2012,1,201201,01/06/2012,4.587
2012,1,201201,01/07/2012,3.058
2012,1,201201,01/08/2012,23.95433333
2012,1,201201,01/09/2012,32.61866667
2012,1,201201,01/10/2012,49.43766667
2012,1,201201,01/11/2012,11.72233333
2012,1,201201,01/12/2012,10.19333333
2012,1,201201,01/13/2012,6.625666667
2012,1,201201,01/14/2012,11.21266667
2012,1,201201,01/15/2012,2.038666667
2012,1,201201,01/16/2012,8.154666667
2012,1,201201,01/17/2012,27.522
2012,1,201201,01/18/2012,37.20566667
2012,1,201201,01/19/2012,12.74166667
2012,1,201201,01/20/2012,37.20566667
2012,1,201201,01/21/2012,36.18633333
2012,1,201201,01/22/2012,10.19333333
2012,1,201201,01/23/2012,12.74166667
2012,1,201201,01/24/2012,8.154666667
2012,1,201201,01/25/2012,19.36733333
2012,1,201201,01/26/2012,12.74166667
2012,1,201201,01/27/2012,3.058
2012,1,201201,01/28/2012,12.74166667
2012,1,201201,01/29/2012,7.135333333
2012,1,201201,01/30/2012,40.77333333
2012,1,201201,01/31/2012,47.90866667
2012,2,201202,02/01/2012,36.696
2012,2,201202,02/02/2012,37.71533333
2012,2,201202,02/03/2012,34.14766667
2012,2,201202,02/04/2012,25.48333333
2012,2,201202,02/05/2012,33.12833333
2012,2,201202,02/06/2012,32.61866667
2012,2,201202,02/07/2012,29.051
2012,2,201202,02/08/2012,22.935
2012,2,201202,02/09/2012,27.522
2012,2,201202,02/10/2012,17.32866667
2012,2,201202,02/11/2012,7.645
2012,2,201202,02/12/2012,27.522
2012,2,201202,02/13/2012,37.20566667
2012,2,201202,02/14/2012,39.754
2012,2,201202,02/15/2012,27.522
2012,2,201202,02/16/2012,36.18633333
2012,2,201202,02/17/2012,35.167
2012,2,201202,02/18/2012,29.051
2012,2,201202,02/19/2012,51.986
2012,2,201202,02/20/2012,43.83133333
2012,2,201202,02/21/2012,45.36033333
2012,2,201202,02/22/2012,35.167
2012,2,201202,02/23/2012,20.38666667
2012,2,201202,02/24/2012,22.42533333
2012,2,201202,02/25/2012,19.36733333
2012,2,201202,02/26/2012,8.664333333
2012,2,201202,02/27/2012,7.135333333
2012,2,201202,02/28/2012,19.36733333
2012,2,201202,02/29/2012,34.14766667
2012,3,201203,03/01/2012,25.48333333
2012,3,201203,03/02/2012,39.24433333
2012,3,201203,03/03/2012,31.59933333
2012,3,201203,03/04/2012,32.61866667
2012,3,201203,03/05/2012,24.97366667
2012,3,201203,03/06/2012,27.01233333
2012,3,201203,03/07/2012,31.08966667
2012,3,201203,03/08/2012,33.12833333
2012,3,201203,03/09/2012,4.587
2012,3,201203,03/10/2012,10.19333333
2012,3,201203,03/11/2012,8.154666667
2012,3,201203,03/12/2012,13.761
2012,3,201203,03/13/2012,8.664333333
2012,3,201203,03/14/2012,38.73466667
2012,3,201203,03/15/2012,43.32166667
2012,3,201203,03/16/2012,38.225
2012,3,201203,03/17/2012,15.29
2012,3,201203,03/18/2012,22.935
2012,3,201203,03/19/2012,41.79266667
2012,3,201203,03/20/2012,36.696
2012,3,201203,03/21/2012,49.94733333
2012,3,201203,03/22/2012,48.41833333
2012,3,201203,03/23/2012,13.761
2012,3,201203,03/24/2012,60.14066667
2012,3,201203,03/25/2012,65.23733333
2012,3,201203,03/26/2012,72.37266667
2012,3,201203,03/27/2012,75.94033333
2012,3,201203,03/28/2012,74.921
2012,3,201203,03/29/2012,61.16
2012,3,201203,03/30/2012,45.87
2012,3,201203,03/31/2012,83.07566667
2012,4,201204,04/01/2012,73.90166667
2012,4,201204,04/02/2012,62.689
2012,4,201204,04/03/2012,55.044
2012,4,201204,04/04/2012,62.689
2012,4,201204,04/05/2012,40.77333333
2012,4,201204,04/06/2012,62.689
2012,4,201204,04/07/2012,72.88233333
2012,4,201204,04/08/2012,56.06333333
2012,4,201204,04/09/2012,43.32166667
2012,4,201204,04/10/2012,21.91566667
2012,4,201204,04/11/2012,23.44466667
2012,4,201204,04/12/2012,24.464
2012,4,201204,04/13/2012,29.051
2012,4,201204,04/14/2012,21.91566667
2012,4,201204,04/15/2012,23.95433333
2012,4,201204,04/16/2012,28.03166667
2012,4,201204,04/17/2012,43.83133333
2012,4,201204,04/18/2012,47.90866667
2012,4,201204,04/19/2012,29.051
2012,4,201204,04/20/2012,28.03166667
2012,4,201204,04/21/2012,130.4746667
2012,4,201204,04/22/2012,72.37266667
2012,4,201204,04/23/2012,70.334
2012,4,201204,04/24/2012,24.464
2012,4,201204,04/25/2012,37.20566667
2012,4,201204,04/26/2012,132.0036667
2012,4,201204,04/27/2012,50.457
2012,4,201204,04/28/2012,46.88933333
2012,4,201204,04/29/2012,22.42533333
2012,4,201204,04/30/2012,25.993
2012,5,201205,05/01/2012,27.01233333
2012,5,201205,05/02/2012,28.54133333
2012,5,201205,05/03/2012,28.03166667
2012,5,201205,05/04/2012,32.109
2012,5,201205,05/05/2012,30.58
2012,5,201205,05/06/2012,46.88933333
2012,5,201205,05/07/2012,47.90866667
2012,5,201205,05/08/2012,33.638
2012,5,201205,05/09/2012,41.79266667
2012,5,201205,05/10/2012,38.225
2012,5,201205,05/11/2012,38.73466667
2012,5,201205,05/12/2012,40.26366667
2012,5,201205,05/13/2012,23.95433333
2012,5,201205,05/14/2012,22.42533333
2012,5,201205,05/15/2012,14.27066667
2012,5,201205,05/16/2012,12.74166667
2012,5,201205,05/17/2012,18.85766667
2012,5,201205,05/18/2012,37.20566667
2012,5,201205,05/19/2012,46.88933333
2012,5,201205,05/20/2012,136.081
2012,5,201205,05/21/2012,60.14066667
2012,5,201205,05/22/2012,65.747
2012,5,201205,05/23/2012,54.02466667
2012,5,201205,05/24/2012,47.90866667
2012,5,201205,05/25/2012,34.65733333
2012,5,201205,05/26/2012,29.051
2012,5,201205,05/27/2012,36.696
2012,5,201205,05/28/2012,35.67666667
2012,5,201205,05/29/2012,42.812
2012,5,201205,05/30/2012,37.20566667
2012,5,201205,05/31/2012,60.14066667
2012,6,201206,06/01/2012,59.12133333
2012,6,201206,06/02/2012,50.96666667
2012,6,201206,06/03/2012,47.90866667
2012,6,201206,06/04/2012,46.37966667
2012,6,201206,06/05/2012,45.36033333
2012,6,201206,06/06/2012,43.83133333
2012,6,201206,06/07/2012,39.754
2012,6,201206,06/08/2012,21.406
2012,6,201206,06/09/2012,26.50266667
2012,6,201206,06/10/2012,28.03166667
2012,6,201206,06/11/2012,32.109
2012,6,201206,06/12/2012,74.41133333
2012,6,201206,06/13/2012,37.71533333
2012,6,201206,06/14/2012,69.31466667
2012,6,201206,06/15/2012,50.96666667
2012,6,201206,06/16/2012,32.109
2012,6,201206,06/17/2012,30.58
2012,6,201206,06/18/2012,33.12833333
2012,6,201206,06/19/2012,40.77333333
2012,6,201206,06/20/2012,143.2163333
2012,6,201206,06/21/2012,36.696
2012,6,201206,06/22/2012,27.522
2012,6,201206,06/23/2012,31.08966667
2012,6,201206,06/24/2012,31.59933333
2012,6,201206,06/25/2012,30.58
2012,6,201206,06/26/2012,35.167
2012,6,201206,06/27/2012,34.65733333
2012,6,201206,06/28/2012,35.167
2012,6,201206,06/29/2012,117.733
2012,6,201206,06/30/2012,36.18633333
2012,7,201207,07/01/2012,22.42533333
2012,7,201207,07/02/2012,26.50266667
2012,7,201207,07/03/2012,16.30933333
2012,7,201207,07/04/2012,19.877
2012,7,201207,07/05/2012,11.21266667
2012,7,201207,07/06/2012,21.91566667
2012,7,201207,07/07/2012,25.993
2012,7,201207,07/08/2012,24.464
2012,7,201207,07/09/2012,24.97366667
2012,7,201207,07/10/2012,19.877
2012,7,201207,07/11/2012,18.348
